Date,Firm,To Grade,From Grade,Action
2012-03-05,Citigroup,Neutral,,down
2012-03-27,Citigroup,Neutral,,main
2012-05-07,Bank oferica,Buy,,main
2012-05-09,Dahlman Rose,Sell,,down
2012-06-25,Dahlman Rose,Buy,Sell,up
2012-07-18,PiperJaffray,Overweight,,main
2012-07-23,Citigroup,Neutral,,main
2012-08-03,Miller Tabak,Buy,Hold,up
2012-08-08,Feltl & Co.,Buy,Strong Buy,down
2012-08-08,Topeka,Buy,,main
2012-08-08,Bank of America,Buy,,main
2012-08-08,BMO Capital,Outperform,,main
2012-08-08,Morgan Stanley,Overweight,,main
2012-08-15,Barclays,Overweight,,init
2012-09-07,Feltl & Co.,Strong Buy,Buy,up
2012-09-12,Citigroup,Neutral,,main
2012-09-14,JP Morgan,Overweight,Neutral,up
2012-10-15,Dahlman Rose,Hold,Buy,down
2012-12-03,PiperJaffray,Neutral,Overweight,down
2012-12-03,BGC Financial,,,init
2013-01-03,Citigroup,Neutral,,main
2013-01-08,BMO Capital,Market Perform,Outperform,down
2013-01-17,Credit Suisse,Neutral,,init
2013-01-25,Dahlman Rose,Buy,Hold,up
2013-02-21,Feltl & Co.,Hold,Strong Buy,down
2013-02-21,BMO Capital,Market Perform,,main
2013-02-22,Dahlman Rose,Sell,Buy,down
2013-03-14,BMO Capital,Market Perform,,main
2013-04-19,BGC Financial,Hold,Sell,up
2013-04-23,BMO Capital,Market Perform,,main
2013-05-10,Credit Agricole,Buy,Outperform,up
2013-06-17,BGC Financial,Hold,Sell,up
2013-08-14,Barclays,Overweight,,main
2013-09-20,Citigroup,Buy,Neutral,up
2013-09-25,Atlantic Equities,Overweight,Neutral,up
2013-10-24,JP Morgan,Neutral,Overweight,down
2013-11-06,BMO Capital,Market Perform,,main
2013-12-04,RBC Capital,Sector Perform,,init
2013-12-05,Goldman Sachs,Neutral,Sell,up
2013-12-05,BGC Financial,Hold,Sell,up
2013-12-05,Scotiabank,Sector Perform,Sector Outperform,down
2013-12-17,Macquarie,Neutral,,init
2014-01-09,RS Platou Markets,Buy,,init
2014-01-21,BGC Financial,Buy,Hold,up
2014-02-20,Bank of America,Buy,,main
2014-04-03,Citigroup,Neutral,Buy,down
2014-04-03,Citigroup,Neutral,Buy,down
2014-04-10,Barclays,Equal-Weight,Overweight,down
2014-04-10,Barclays,Equal-weight,Overweight,down
2014-05-09,Citigroup,Hold,,main
2014-05-13,JP Morgan,Neutral,,main
2014-05-22,UBS,Neutral,,init
2014-08-07,Scotiabank,Sector Outperform,Sector Perform,up
2014-08-08,JP Morgan,Neutral,,main
2014-08-08,UBS,Neutral,,main
2014-08-08,Feltl & Co.,Buy,Hold,up
2014-08-11,Citigroup,Neutral,,main
2014-08-11,Barclays,Equal-Weight,,main
2014-09-09,Cowen & Co.,Underperform,,main
2014-09-09,RBC Capital,Outperform,Sector Perform,up
2014-10-17,Bank of America,Buy,,main
2014-11-10,Citigroup,Neutral,,main
2014-11-19,Credit Suisse,Outperform,Neutral,up
2015-01-05,PiperJaffray,Overweight,Neutral,up
2015-01-14,Credit Suisse,Outperform,,main
2015-01-15,Goldman Sachs,Buy,Neutral,up
2015-02-19,Barclays,Equal-Weight,,main
2015-02-19,JP Morgan,Neutral,,main
2015-04-27,RBC Capital,Outperform,,main
2015-06-05,Citigroup,Buy,,main
2015-06-08,JP Morgan,Neutral,,main
2015-06-17,CLSA,Sell,Outperform,down
2015-06-17,Craig-Hallum,Sell,Outperform,down
2015-07-06,UBS,Neutral,,main
2015-07-22,Susquehanna,Neutral,Positive,down
2015-07-24,RBC Capital,Sector Perform,Outperform,down
2015-08-07,Credit Suisse,Outperform,,main
2015-08-14,Barclays,Overweight,Equal-Weight,up
2015-08-21,BMO Capital,Market Perform,,main
2015-10-05,Barclays,Overweight,,main
2015-10-14,Cowen & Co.,Market Perform,Market Underperform,up
2015-11-17,Susquehanna,Buy,Neutral,up
2016-01-26,Susquehanna,,,main
2016-01-27,CLSA,Outperform,Underperform,up
2016-02-19,Credit Suisse,Outperform,,main
2016-02-22,Barclays,Overweight,,main
2016-03-28,PiperJaffray,Neutral,Overweight,down
2016-04-06,Bank of America,Neutral,Buy,down
2016-04-14,Cowen & Co.,Underperform,Market Perform,down
2016-04-19,Credit Suisse,Overweight,,main
2016-05-24,Scotiabank,Sector Perform,,down
2016-06-06,CLSA,Buy,Outperform,up
2016-06-16,UBS,Neutral,,main
2016-07-07,Citigroup,Neutral,,main
2016-08-05,UBS,Neutral,,main
2016-08-05,Atlantic Equities,Neutral,Overweight,down
2016-08-10,Citigroup,Neutral,,main
2016-08-18,Barclays,Overweight,,main
2016-08-23,UBS,Buy,Neutral,up
2016-11-22,RBC Capital,Underperform,Sector Perform,down
2016-12-12,Barclays,Equal-Weight,Overweight,down
2017-01-10,UBS,Neutral,Buy,down
2017-01-24,Cowen & Co.,Market Perform,Underperform,up
2017-03-20,Goldman Sachs,Buy,Neutral,up
2017-05-05,UBS,Buy,Neutral,up
2017-07-13,Barclays,Equal-Weight,,main
2017-07-26,Credit Suisse,Neutral,Overweight,down
2017-10-11,HSBC,Hold,,init
2017-11-03,BMO Capital,Market Perform,,main
2017-11-14,Atlantic Equities,Underweight,Neutral,down
