,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,3254000000.0,1556000000.0,2022000000.0,2203000000.0
Minority Interest,,,,1000000.0
Net Income,2625000000.0,1343000000.0,1717000000.0,1866000000.0
Selling General Administrative,3723000000.0,3367000000.0,3262000000.0,3338000000.0
Gross Profit,7683000000.0,5665000000.0,6062000000.0,6178000000.0
Ebit,0.0,0.0,0.0,0.0
Operating Income,3313000000.0,1651000000.0,2250000000.0,2380000000.0
Other Operating Expenses,645000000.0,645000000.0,550000000.0,460000000.0
Interest Expense,,,,
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,642000000.0,227000000.0,314000000.0,344000000.0
Total Revenue,7683000000.0,5665000000.0,6062000000.0,6178000000.0
Total Operating Expenses,4370000000.0,4014000000.0,3812000000.0,3798000000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,-59000000.0,-95000000.0,-228000000.0,-177000000.0
Discontinued Operations,13000000.0,14000000.0,9000000.0,7000000.0
Net Income From Continuing Ops,2612000000.0,1329000000.0,1708000000.0,1859000000.0
Net Income Applicable To Common Shares,2519000000.0,1237000000.0,1620000000.0,1800000000.0
