,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Research Development,1406000000.0,1181000000.0,1003000000.0,967000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,8837000000.0,7227000000.0,4072000000.0,3262000000.0
Minority Interest,184000000.0,10000000.0,10000000.0,10000000.0
Net Income,7725000000.0,6375000000.0,3696000000.0,2938000000.0
Selling General Administrative,8001000000.0,6940000000.0,6139000000.0,6022000000.0
Gross Profit,19638000000.0,16008000000.0,11328000000.0,10869000000.0
Ebit,10228000000.0,7871000000.0,4186000000.0,3880000000.0
Operating Income,10228000000.0,7871000000.0,4186000000.0,3880000000.0
Other Operating Expenses,3000000.0,16000000.0,16000000.0,16000000.0
Interest Expense,-536000000.0,-553000000.0,-676000000.0,-667000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,1109000000.0,850000000.0,374000000.0,324000000.0
Total Revenue,39211000000.0,32218000000.0,25542000000.0,24358000000.0
Total Operating Expenses,28983000000.0,24347000000.0,21356000000.0,20478000000.0
Cost Of Revenue,19573000000.0,16210000000.0,14214000000.0,13489000000.0
Total Other Income Expense Net,-1391000000.0,-644000000.0,-114000000.0,-618000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,7728000000.0,6377000000.0,3698000000.0,2938000000.0
Net Income Applicable To Common Shares,7725000000.0,6375000000.0,3696000000.0,2938000000.0
