,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,656000000.0,1082000000.0,1013000000.0,1216000000.0
Minority Interest,8000000.0,164000000.0,164000000.0,480000000.0
Net Income,907000000.0,1368000000.0,1169000000.0,1120000000.0
Selling General Administrative,17000000.0,50000000.0,39000000.0,37000000.0
Gross Profit,3336000000.0,3279000000.0,3019000000.0,3150000000.0
Ebit,1511000000.0,1542000000.0,1405000000.0,1584000000.0
Operating Income,1511000000.0,1542000000.0,1405000000.0,1584000000.0
Other Operating Expenses,431000000.0,395000000.0,406000000.0,405000000.0
Interest Expense,-630000000.0,-601000000.0,-568000000.0,-559000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-130000000.0,37000000.0,71000000.0,98000000.0
Total Revenue,14964000000.0,11423000000.0,12168000000.0,14212000000.0
Total Operating Expenses,13453000000.0,9881000000.0,10763000000.0,12628000000.0
Cost Of Revenue,11628000000.0,8144000000.0,9149000000.0,11062000000.0
Total Other Income Expense Net,-855000000.0,-460000000.0,-392000000.0,-368000000.0
Discontinued Operations,111000000.0,314000000.0,214000000.0,214000000.0
Net Income From Continuing Ops,786000000.0,1045000000.0,942000000.0,1118000000.0
Net Income Applicable To Common Shares,905000000.0,1366000000.0,1167000000.0,1118000000.0
