,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Research Development,,96000000.0,71000000.0,125000000.0
Effect Of Accounting Charges,,,,
Income Before Tax,-5034000000.0,1144000000.0,610000000.0,239000000.0
Minority Interest,1467000000.0,1619000000.0,1586000000.0,1712000000.0
Net Income,-4539000000.0,900000000.0,34000000.0,67000000.0
Selling General Administrative,8849000000.0,9182000000.0,8437000000.0,8138000000.0
Gross Profit,11967000000.0,12001000000.0,11552000000.0,11184000000.0
Ebit,3118000000.0,2819000000.0,3115000000.0,2907000000.0
Operating Income,3118000000.0,2819000000.0,3115000000.0,2907000000.0
Other Operating Expenses,,,21000000.0,14000000.0
Interest Expense,-217000000.0,-249000000.0,-264000000.0,-283000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-695000000.0,18000000.0,356000000.0,-53000000.0
Total Revenue,238228000000.0,231051000000.0,214319000000.0,208357000000.0
Total Operating Expenses,235110000000.0,228232000000.0,211204000000.0,205450000000.0
Cost Of Revenue,226261000000.0,219050000000.0,202767000000.0,197173000000.0
Total Other Income Expense Net,-8152000000.0,-1675000000.0,-2505000000.0,-2668000000.0
Discontinued Operations,-1000000.0,-6000000.0,1000000.0,5000000.0
Net Income From Continuing Ops,-4339000000.0,1126000000.0,254000000.0,292000000.0
Net Income Applicable To Common Shares,-4539000000.0,900000000.0,34000000.0,67000000.0
